"No.","Time","Source","Destination","Protocol","Length","Info"
"181","10.528285","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=71833 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"182","10.528344","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=73293 Win=64240 Len=0"
"183","10.530972","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=73293 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"184","10.584715","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=74597 Win=62936 Len=0"
"185","10.585164","23.40.207.58","192.168.99.4","TCP","86","80  >  50282 [PSH, ACK] Seq=74597 Ack=409 Win=32360 Len=32 [TCP segment of a reassembled PDU]"
"186","10.629368","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=74629 Win=62904 Len=0"
"187","10.641670","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=74629 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"188","10.727557","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=3/768, ttl=64 (reply in 189)"
"189","10.727776","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=3/768, ttl=128 (request in 188)"
"190","10.738080","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=76011 Win=64240 Len=0"
"191","10.738386","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=76011 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"192","10.790290","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=77393 Win=62858 Len=0"
"193","10.791686","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=77393 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"194","10.837446","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=78775 Win=64240 Len=0"
"195","10.837786","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=78775 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"196","10.895415","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=80157 Win=62858 Len=0"
"197","10.895748","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=80157 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"198","10.943323","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=81539 Win=64240 Len=0"
"199","10.994148","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=81539 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"200","11.037649","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=82921 Win=62858 Len=0"
"201","11.045554","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=82921 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"202","11.094179","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=84303 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"203","11.094241","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=85763 Win=64240 Len=0"
"204","11.097976","23.40.207.58","192.168.99.4","TCP","1326","80  >  50282 [PSH, ACK] Seq=85763 Ack=409 Win=32360 Len=1272 [TCP segment of a reassembled PDU]"
"205","11.137378","199.111.115.11","192.168.99.4","DNS","180","Standard query response 0x5a48 A assets.msn.com CNAME assets.msn.com.edgekey.net CNAME e28578.d.akamaiedge.net A 23.48.104.42 A 23.48.104.51"
"206","11.148855","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=87035 Win=62968 Len=0"
"207","11.149208","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=87035 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"208","11.203139","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=88417 Win=64240 Len=0"
"209","11.205151","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=88417 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"210","11.205664","192.168.99.4","23.48.104.51","TCP","66","[TCP Retransmission] 50283  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"211","11.264992","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=89799 Win=62858 Len=0"
"212","11.265638","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=89799 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"213","11.319260","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=91181 Win=64240 Len=0"
"214","11.355205","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=91181 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"215","11.465529","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=92563 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"216","11.465588","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=94023 Win=64240 Len=0"
"217","11.466060","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=94023 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"218","11.543095","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=95327 Win=62936 Len=0"
"219","11.549486","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=95327 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"220","11.595011","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=96709 Win=64240 Len=0"
"221","11.626919","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=96709 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"222","11.682873","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=98091 Win=62858 Len=0"
"223","11.683337","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=98091 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"224","11.728734","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=4/1024, ttl=64 (reply in 225)"
"225","11.728857","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=4/1024, ttl=128 (request in 224)"
"226","11.745773","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=99473 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"227","11.745831","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=100933 Win=64240 Len=0"
"228","11.748071","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=100933 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"229","11.812606","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=102237 Win=62936 Len=0"
"230","11.812965","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=102237 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"231","11.854259","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [ACK] Seq=103619 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"232","11.854314","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=105079 Win=64240 Len=0"
"233","11.862181","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=105079 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"234","11.916980","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=106383 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"235","11.917051","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=107843 Win=64240 Len=0"
"236","11.917666","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=107843 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"237","11.947441","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=109147 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"238","11.947498","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=110607 Win=64240 Len=0"
"239","11.950426","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=110607 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"240","11.976666","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=111911 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"241","11.976729","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=113371 Win=64240 Len=0"
"242","11.980207","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=113371 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"243","12.033001","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=114675 Win=62936 Len=0"
"244","12.034724","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=114675 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"245","12.102268","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=116057 Win=64240 Len=0"
"246","12.102633","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=116057 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"247","12.166635","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=117439 Win=62858 Len=0"
"248","12.212065","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=117439 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"249","12.275358","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=118821 Win=64240 Len=0"
"250","12.315902","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=118821 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"251","12.382443","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=120203 Win=62858 Len=0"
"252","12.382806","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=120203 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"253","12.426945","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=121585 Win=64240 Len=0"
"254","12.427686","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=121585 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"255","12.462800","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=122967 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"256","12.462905","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=124427 Win=64240 Len=0"
"257","12.466646","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=124427 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"258","12.507911","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=125731 Win=62936 Len=0"
"259","12.527656","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=125731 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"260","12.568725","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=127113 Win=64240 Len=0"
"261","12.702277","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=127113 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"262","12.713324","23.48.104.51","192.168.99.4","TCP","60","443  >  50283 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"263","12.713422","192.168.99.4","23.48.104.51","TCP","54","50283  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"264","12.719204","192.168.99.4","23.48.104.51","TLSv1.2","235","Client Hello (SNI=assets.msn.com)"
"265","12.729866","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=5/1280, ttl=64 (reply in 266)"
"266","12.730000","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=5/1280, ttl=128 (request in 265)"
"267","12.757025","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=128495 Win=62858 Len=0"
"268","12.827352","23.48.104.51","192.168.99.4","TCP","60","443  >  50283 [ACK] Seq=1 Ack=182 Win=32587 Len=0"
"269","12.956347","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=128495 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"270","13.009362","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=129877 Win=64240 Len=0"
"271","13.010130","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=129877 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"272","13.085118","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=131259 Win=62858 Len=0"
"273","13.108018","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=131259 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"274","13.162049","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=132641 Win=64240 Len=0"
"275","13.233912","23.40.207.58","192.168.99.4","TCP","1404","80  >  50282 [PSH, ACK] Seq=132641 Ack=409 Win=32360 Len=1350 [TCP segment of a reassembled PDU]"
"276","13.242650","PCSSystemtec_f4:97:6a","PCSSystemtec_ff:1e:bb","ARP","42","Who has 192.168.99.5? Tell 192.168.99.4"
"277","13.243861","PCSSystemtec_ff:1e:bb","PCSSystemtec_f4:97:6a","ARP","60","192.168.99.5 is at 08:00:27:ff:1e:bb"
"278","13.278198","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=133991 Win=62890 Len=0"
"279","13.399512","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=133991 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"280","13.439558","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=135373 Win=64240 Len=0"
"281","13.455715","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=135373 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"282","13.509163","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=136755 Win=62858 Len=0"
"283","13.512293","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=136755 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"284","13.566027","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=138137 Win=64240 Len=0"
"285","13.566528","23.40.207.58","192.168.99.4","TCP","118","80  >  50282 [PSH, ACK] Seq=138137 Ack=409 Win=32360 Len=64 [TCP segment of a reassembled PDU]"
"286","13.621875","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=138201 Win=64176 Len=0"
"287","13.701945","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=138201 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"288","13.741453","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=6/1536, ttl=64 (reply in 289)"
"289","13.741688","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=6/1536, ttl=128 (request in 288)"
"290","13.750014","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=139583 Win=62794 Len=0"
"291","13.796826","23.40.207.58","192.168.99.4","TCP","1404","80  >  50282 [PSH, ACK] Seq=139583 Ack=409 Win=32360 Len=1350 [TCP segment of a reassembled PDU]"
"292","13.843505","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=140933 Win=64240 Len=0"
"293","13.843989","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=140933 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"294","13.887353","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=142315 Win=62858 Len=0"
"295","13.888191","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=142315 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"296","13.932718","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=143697 Win=64240 Len=0"
"297","13.933088","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=143697 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"298","13.984013","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=145079 Win=62858 Len=0"
"299","13.984553","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=145079 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"300","14.025797","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=146461 Win=64240 Len=0"
"301","14.214533","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=146461 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"302","14.271028","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=147843 Win=62858 Len=0"
"303","14.271688","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=147843 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"304","14.310347","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=149225 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"305","14.310390","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=150685 Win=64240 Len=0"
"306","14.311586","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=150685 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"307","14.352761","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=151989 Win=62936 Len=0"
"308","14.354098","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=151989 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"309","14.412584","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=153371 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"310","14.412660","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=154831 Win=64240 Len=0"
"311","14.413366","23.40.207.58","192.168.99.4","TCP","1358","80  >  50282 [PSH, ACK] Seq=154831 Ack=409 Win=32360 Len=1304 [TCP segment of a reassembled PDU]"
"312","14.481175","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=156135 Win=62936 Len=0"
"313","14.570777","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=156135 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"314","14.636599","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=157517 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"315","14.636662","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=158977 Win=64240 Len=0"
"316","14.638717","23.40.207.58","192.168.99.4","TCP","1326","80  >  50282 [PSH, ACK] Seq=158977 Ack=409 Win=32360 Len=1272 [TCP segment of a reassembled PDU]"
"317","14.690055","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=160249 Win=62968 Len=0"
"318","14.690359","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=160249 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"319","14.736193","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=161631 Win=64240 Len=0"
"320","14.746268","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=7/1792, ttl=64 (reply in 321)"
"321","14.746374","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=7/1792, ttl=128 (request in 320)"
"322","14.796628","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=161631 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"323","14.855452","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=163013 Win=62858 Len=0"
"324","14.872592","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=163013 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"325","14.927799","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=164395 Win=64240 Len=0"
"326","14.975443","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=164395 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"327","15.017685","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=165777 Win=62858 Len=0"
"328","15.018513","23.40.207.58","192.168.99.4","TCP","1436","80  >  50282 [PSH, ACK] Seq=165777 Ack=409 Win=32360 Len=1382 [TCP segment of a reassembled PDU]"
"329","15.052228","23.40.207.58","192.168.99.4","TCP","1514","80  >  50282 [PSH, ACK] Seq=167159 Ack=409 Win=32360 Len=1460 [TCP segment of a reassembled PDU]"
"330","15.052282","192.168.99.4","23.40.207.58","TCP","54","50282  >  80 [ACK] Seq=409 Ack=168619 Win=64240 Len=0"
